78,中山,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2542,3714,4195,4424,4809,4102,4110,3383,3266,4420,5334,5428,6209,2683,5421,4384,2220,1678,1866,3469,4768,5075,4152,4354,5954,2944,4512,4214,5065,3406,4112,4722,3288,4107,2518,3570,1617,3478,4186,3368,4922,6043,4922,4214,4320,6510,5735,5993,6384,3182,6337,4839,7086,5405,4515,5413,5584,7141,5144,5482,3629,2592,3984,3921,5206,4895,4081,4401,4746,8358,6831,7951,6883,3869,4419,6119,8857,7187,7156,7378,7449,8674,10495,11412,13102,5281,12671,10093,6526,5931,5498,6547,7769,7393,4600,6024,2944,2192,4724,428,603,1944,1607,1329,1319,1768,2286,2054,2384,1205,1685,2151,1919,3970,4530,5540,6234,6331,14146,11492,4675,2318,3869,4461,4154,6232,2425,7730,6708,5004,7305,7165,4451,707,3783,4099,4081,4736,5027,5139,5471,4969,7675,0,0,0,0,0,0,0,0
79,惠州,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1131,1583,2632,2522,3109,2397,1959,2159,2206,2052,2471,3280,2536,733,1407,2448,1445,1643,1267,1406,2237,3508,2419,2628,2399,1155,1705,2280,2242,1942,1956,2091,2426,2512,1329,1724,823,1350,2823,2378,2756,2659,2725,2508,2701,2205,2301,2391,2882,1079,2980,2284,2719,2124,2127,2322,2055,2799,2798,2195,2007,1102,1684,1630,1721,1921,1647,1695,1746,2239,2267,2919,1710,832,1377,1963,2423,2727,2444,2702,2752,2406,3539,3554,4388,1643,4188,4112,4223,3628,3261,4105,3462,4336,1224,1059,1671,1382,2864,3281,2882,2321,1631,2063,2064,1526,2706,2321,1677,1358,1315,2058,1987,3250,1899,1405,1795,2013,2366,2423,1531,776,2027,2139,2070,2001,2153,2013,2281,1874,2831,2942,1581,254,973,1500,1569,3204,2261,2359,2004,3740,3890,0,0,0,0,0,0,0,0
80,江门,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,373,768,610,897,1296,1149,907,589,786,1208,1378,819,499,653,930,759,726,565,707,859,1819,929,611,988,804,1811,851,1013,1078,1002,762,525,611,455,279,211,488,671,555,936,604,840,769,897,1073,792,708,988,683,1017,658,1006,712,839,664,1124,1272,646,858,851,549,774,796,773,608,753,912,994,1590,1351,1307,532,503,1056,1113,1696,1278,1094,1041,1063,1054,1278,1099,814,462,1325,1602,1434,1812,1527,1407,1876,3160,1536,1718,1149,811,1356,2075,1346,1416,1224,802,1164,1043,759,996,785,664,657,1145,1497,1153,731,1100,785,565,682,673,525,345,806,1340,2278,3741,1976,1755,1507,1514,1461,2079,1246,282,1172,1171,1737,1656,1498,790,1316,1586,1436,0,0,0,0,0,0,0,0
81,湛江,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,416,703,999,1194,768,527,650,1089,1375,1262,895,1110,422,478,611,340,328,311,357,393,428,1067,1087,1746,910,1397,895,876,662,607,421,470,253,206,118,60,188,178,184,201,243,236,197,105,118,100,142,141,961,1473,777,845,570,549,489,457,474,379,265,202,449,409,367,365,283,865,896,504,568,594,564,462,405,384,387,408,620,384,382,282,279,258,218,202,153,213,186,173,133,119,75,87,120,88,44,60,55,79,97,84,2758,2855,2418,3670,2076,1376,2509,2969,1463,1132,915,1735,915,762,712,660,1169,1382,1632,640,797,735,1145,2144,1603,1388,1632,1518,1561,1387,2047,1815,531,1880,1280,1748,2061,2299,2238,2381,2240,2664,0,0,0,0,0,0,0,0
82,韶关,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,853,523,578,670,872,1192,716,520,1196,856,1107,957,507,722,663,520,411,424,802,850,1482,999,632,954,421,493,452,849,431,645,546,336,694,206,142,219,3,454,256,838,681,856,1103,742,933,776,951,1004,879,869,634,1207,775,725,854,757,1310,962,548,655,519,686,561,774,360,707,379,559,863,753,882,641,531,626,652,1056,948,810,834,966,1444,1286,1125,952,941,1058,1063,1011,1018,842,972,1204,1752,847,906,706,1190,759,1359,1744,1296,1065,640,1322,1032,704,1174,714,955,936,727,1633,951,699,1195,1169,1262,813,594,513,768,640,781,951,1033,754,816,904,932,790,713,593,257,815,753,1364,1340,1100,1011,984,1225,695,0,0,0,0,0,0,0,0
83,桂林,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,213,383,423,601,844,528,654,723,945,1222,1305,886,808,1187,1025,375,544,608,392,805,519,929,918,623,453,379,151,198,276,492,435,253,352,235,201,151,195,272,214,362,340,674,571,581,672,569,710,468,454,571,552,636,351,523,412,545,796,1192,857,444,330,415,420,366,437,508,339,608,1091,771,1629,221,617,274,443,774,802,1232,879,688,992,874,1179,543,557,889,1056,1537,1042,1257,814,1097,1704,1547,5175,707,1033,954,1320,1498,1344,1664,1930,878,1121,1088,907,733,368,697,807,515,431,796,462,553,820,727,807,797,250,953,598,1069,759,748,823,1016,612,406,2921,694,0,1046,1129,1667,1946,631,808,756,665,983,0,0,0,0,0,0,0,0
84,大理,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,54,180,366,598,116,454,61,66,9,111,199,742,133,398,526,473,306,258,98,254,109,849,126,507,241,531,368,286,214,251,331,495,227,365,195,339,269,575,613,316,404,942,768,499,197,360,215,321,318,401,269,202,197,359,387,433,368,253,364,569,1224,809,457,458,558,677,669,483,268,615,564,527,503,521,491,1132,705,1086,765,777,826,811,485,330,451,536,286,490,497,837,741,681,349,308,345,592,756,906,1116,524,641,335,609,493,122,157,243,515,420,535,847,401,293,211,295,367,140,208,272,308,454,800,1337,1104,604,842,0,0,0,0,0,0,0,0
85,遵义,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,225,405,561,459,622,670,590,855,725,1284,1348,867,430,1213,1227,695,613,523,551,739,520,929,600,294,401,451,734,609,602,494,778,331,309,505,393,75,165,420,218,225,145,384,512,529,428,571,522,436,158,542,661,500,388,404,482,305,412,402,341,219,625,980,717,570,721,845,663,634,868,989,921,948,473,971,1376,1540,1124,1066,1347,1132,1065,1127,1253,1393,536,1600,1559,1436,1668,1169,1127,1419,1082,1353,1606,1795,1303,1442,1951,2208,1680,1892,2456,2825,1663,2330,1985,1908,1629,2205,2388,1966,2092,2366,2066,2686,1952,2486,2656,1412,1210,2162,2225,1385,1551,1495,1790,2222,1908,2058,2184,1964,330,1415,2010,2247,2065,2252,2437,2609,2303,2129,0,0,0,0,0,0,0,0
86,绵阳,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605,1216,1301,2278,1368,1660,1714,2219,1713,1350,2034,3123,4412,1445,2704,2479,1853,1634,1486,2025,2693,4021,3193,3503,2251,3518,2826,2159,3986,1444,1956,1848,1349,2684,987,772,491,1264,1272,1202,1620,1326,1814,1817,1334,1639,1765,1818,2226,1753,2836,1760,2329,1482,1429,1391,1245,2048,1833,1787,1642,1917,2259,1514,1385,933,917,1168,1377,1500,1273,1399,1372,1444,2218,1531,2140,2110,1150,1432,1391,1409,1422,1342,1351,1566,2337,1565,2932,2227,973,1060,1356,1936,1901,1296,1828,2687,2194,2438,2104,1772,927,874,767,1031,1746,1858,1511,1181,1912,1228,1223,1590,1317,1625,1773,901,944,1247,1215,1515,2021,1624,1331,2151,1770,2127,2156,1827,2600,1584,1466,724,1936,1992,2062,2618,6447,2082,1915,4132,1841,0,0,0,0,0,0,0,0
87,南充,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,82,252,467,798,537,1001,1413,1208,1419,2573,5307,914,1837,2563,2924,1949,932,1487,1670,1783,2474,2553,2619,3026,3017,2188,3092,1640,1412,1126,1693,1477,2094,1153,1587,1094,1765,1367,1525,1606,1825,2340,2472,1989,2501,2004,2704,3213,3764,2649,1989,3325,2468,2323,2572,2353,2330,2436,3093,2894,3985,2500,2419,2385,1318,1693,2224,1913,1983,2998,1769,1444,2088,2914,1574,1631,1798,1613,1559,1435,1805,1482,1584,2107,3359,2517,2326,2618,2120,1823,1753,1964,2592,2341,1698,1592,3331,1755,1855,2021,1684,2538,1974,1844,2220,1462,1406,1741,3090,2784,2885,2991,2953,2777,2052,1520,2642,3545,2492,1558,4719,2343,2327,2896,2178,3935,2347,3176,4306,3327,2271,2207,1478,6314,7576,8018,1940,1947,2654,3134,3275,2593,0,0,0,0,0,0,0,0
88,泸州,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,591,1063,1109,1112,1082,1058,866,918,686,1358,1683,1273,685,1134,1382,1393,1009,883,838,1331,977,1162,1234,450,749,1496,6728,3660,4096,1529,1921,630,698,1226,1082,333,718,784,636,796,881,1142,875,1356,717,753,756,941,528,886,828,1023,797,572,781,711,1368,986,1409,898,524,952,1254,2106,881,951,1079,879,854,1034,1130,867,777,1174,1126,1106,2155,2762,2689,1684,1254,1462,1736,2328,1802,2580,3121,1356,864,782,786,965,1303,1787,1855,1466,2037,2230,2596,6383,234,960,1032,1525,1621,1871,1943,1294,556,1849,1797,2214,1785,1799,1430,987,1960,1752,1870,947,866,1845,1420,1881,2062,1689,1774,1570,1126,2659,1690,1242,286,2536,2294,1941,1613,1809,2616,902,1109,1300,0,0,0,0,0,0,0,0
89,宝鸡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,352,675,941,932,800,620,1095,950,825,1335,498,1531,1143,1041,1080,1718,2280,1834,1311,1230,1482,1458,638,1256,778,2417,1856,1920,1267,1160,1131,1820,1297,544,964,689,1106,1054,1264,1549,1720,993,1323,1149,1388,1707,893,1531,1061,1932,1677,1662,1071,1645,1842,1329,1955,1200,977,1723,1119,1613,1022,1083,1172,803,2102,1963,1409,1399,786,1318,1469,1052,885,1413,1170,1569,1854,2175,1326,1525,909,1310,1378,1496,1110,1244,1518,1796,1771,698,992,1432,1435,1501,1586,1378,1294,1528,2005,2033,1210,2188,2520,3370,1716,1889,1466,1786,3101,2551,2199,1660,1863,1929,3021,3138,1404,2586,2366,1742,2685,2020,3416,2387,1945,3610,4609,3569,428,2244,4959,3618,2564,3356,2287,2016,2657,2456,0,0,0,0,0,0,0,0
90,柳州,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,224,498,444,0,0,0,861,938,772,1828,1349,952,899,737,624,788,1211,1654,1409,1379,933,1098,952,908,1275,877,1617,1413,1068,954,981,994,722,1077,870,946,1190,1893,1443,1228,1139,1429,1583,1385,659,1421,938,1040,1466,1185,1763,1094,1235,924,994,1443,620,717,676,805,908,860,959,1684,1162,1353,1395,1207,1430,952,1460,865,1242,1255,1256,1916,1479,1605,2229,1483,1090,2045,2032,2040,1780,1511,1016,1703,1966,2194,2542,1965,1617,1817,1227,1389,1352,884,1510,2029,3050,2182,2973,1576,1340,2395,2048,2841,2718,2590,4156,2964,2987,3936,3124,2177,1971,5525,2975,2731,3152,2171,2239,2582,2282,2102,1852,1676,488,1783,2170,2902,3631,2416,3124,4122,4681,2878,0,0,0,0,0,0,0,0
